Name,cluster,volatility,avg_return,avg_volume,volume_volatility,momentum,price_range,trend_strength,price_level,volume_to_price_ratio
TDG,0,0.0152974278920194,0.0018000309938927,452653.1,0.4348952317098291,0.0343118161538189,0.041834988017802,0.2847790507364997,2.9210000000000003,1919.821978774392
PH,0,0.0164175353605312,-0.0060055565410851,1295472.6,0.5315806517139059,-0.1158113061933242,0.0281490371501828,0.0271317829457391,1.8331,8218.85876384267
FITB,0,0.0144491368907957,0.0018162861457742,5190505.95,0.2943827448668012,0.0348800000000001,0.0296846011131725,0.5312500000000049,0.3234,171487.2912801484
GM,0,0.021417809879682,-0.0017030471424231,14920820.15,0.3339627432651555,-0.0376844494892167,0.0450577966501534,0.3874345549738223,0.4239,457722.7176220807
IRM,0,0.017976486643161,-0.0050496549260837,2148280.8,0.3342435246049512,-0.0991039913114308,0.0367691380349607,0.3852459016393437,0.3318,77356.75105485233
FRT,0,0.0107234165459379,-0.0058892260868313,588405.1,0.4790367320677883,-0.1124043367346938,0.0264954194359619,0.0305084745762723,1.1134,5745.464343452488
HUM,0,0.0142510429562361,0.0004422430347769,1201978.55,0.2358450722832791,0.0069180477421316,0.0316723291808229,0.5840286054827157,2.649,6366.704416761042
AAL,0,0.0277939990015117,-0.0002878343130301,6324036.8,0.5158275155622079,-0.0130568356374807,0.0212062256809337,0.4678899082568805,0.514,94276.86770428016
SCG,0,0.0260928893474576,-0.0096476648558214,2878133.3,0.3446636520212559,-0.1816964285714286,0.0774686306601201,0.2570422535211253,0.3666,70119.83087834153
MCD,0,0.0118005474286103,-0.002238774228381,4460698.85,0.4474131931209095,-0.0451192808574391,0.0225695492124795,0.3181818181818192,1.6571,30016.46852935852
COG,0,0.0223079210864914,-0.0106987502826967,5411474.55,0.3494760053356058,-0.1974587912087912,0.0560547710740264,0.0152671755725187,0.2337,342644.1163885323
WMT,0,0.0146644275263879,0.0013144268282612,8807501.85,0.2954607759600755,0.0245044327124214,0.0445308701993193,0.6200873362445394,1.0285,108558.31793874576
NEE,0,0.0140516328875988,-0.0011560167721306,2463141.05,0.293496951155161,-0.0246970495258166,0.0188398946586536,0.0716845878136256,1.4809,19439.023566749947
YUM,0,0.0121292639998435,-0.0015428303676764,1842897.75,0.422620233735737,-0.0317786370227164,0.0242106576812679,0.0670103092783482,0.8012999999999999,44441.13315861725
HRS,0,0.0215578019559675,0.0026252961893699,822517.75,0.4096394237972393,0.0492377420683971,0.0426075004908697,0.8325652841781866,1.5278999999999998,7628.444269912953
HES,0,0.0266107202422694,-0.0082876238738653,4733912.8,0.386210329576245,-0.1591688905833015,0.064384493312174,0.0422535211267597,0.4411,103485.9669009295
GOOG,-1,0.0193755731278456,-0.0024917968689433,1936121.25,0.5200988891778718,-0.0521396416755555,0.031967041141353,0.009546539379473,10.4858,2259.467088824887
DFS,0,0.0166562146817235,-0.0009049447473247,2395628.35,0.2829671138145836,-0.0205777096114519,0.0247944669189611,0.5052631578947359,0.7663,24206.53790943495
PXD,0,0.0187363966767097,-0.0003255128915609,1860238.45,0.3417022974926499,-0.0098342230963753,0.0511918274687853,0.0609756097560957,1.7619999999999998,20633.541430192963
CERN,0,0.015126217687848,-0.0059592139864474,2786881.0,0.4408073749884458,-0.1146443514644352,0.0478890989287963,0.6414473684210529,0.6347999999999999,99013.67359798362
K,0,0.0157982062660968,-0.0033119524734658,3442325.45,0.2963102836427653,-0.0664437336435011,0.0395577012926336,0.0196850393700775,0.6420999999999999,75864.5538078181
AET,0,0.01036544347623,-0.0005261522492518,2844059.9,0.3811230031320863,-0.0114923747276687,0.0150421510827043,0.0366300366300447,1.8149,11702.352746707807
MDLZ,0,0.0135026566054687,0.0013052579349367,9404277.25,0.3906675733050904,0.0246568969527796,0.0211123723041997,0.2150537634408557,0.4404999999999999,188925.72077185017
EBAY,-1,0.0376199613564271,0.0040660096102327,13245414.75,0.4582204449499815,0.0708322792815582,0.0210252775809118,0.1123595505617992,0.4233,268821.5922513584
UAA,0,0.0286831152750754,-0.0061072446030687,6408307.2,0.4479354100908828,-0.1224354731965585,0.0422322775263952,0.2500000000000008,0.1326,468293.81598793366
AMT,0,0.0143490171466453,-0.0002755345877716,2870583.4,0.2082536704167051,-0.0074441687344913,0.0220714285714285,0.245954692556631,1.4,16041.85
HAL,0,0.023588185566179,-0.0021123812815687,10438966.05,0.243109843337554,-0.0464402226060257,0.0349164821895753,0.0086455331412107,0.4968999999999999,173708.04990943853
SYMC,0,0.0162595051890381,-0.0042381661365218,8676445.1,0.3850947628812413,-0.0837642192347467,0.0323551542513167,0.0348837209302297,0.2658,207672.79909706544
EXPE,0,0.014049327939711,0.0008931498726766,2097567.35,0.356982284720527,0.0161062225015714,0.04570478620583,0.4736931145322298,1.2933,24417.753034872032
NFLX,-1,0.0328051113331312,0.0122814817361779,12315820.45,0.4033297473071882,0.2639625435956237,0.0307113698215905,0.0289230769230786,2.6456,33949.002116722106
DE,0,0.0162332348834048,-0.001144802882681,2187096.65,0.4478838694452356,-0.0251207729468598,0.020131318136769,0.1630769230769234,1.6144,14734.972745292367
MCHP,-1,0.0309327888439388,-0.0049943201227701,3011322.65,0.8966469453801292,-0.1037725651280943,0.0746592690869617,0.0161550888529877,0.8291,164336.931612592
EFX,0,0.0118090901345198,-0.0018704374824792,1152841.55,0.2255488897880475,-0.0380368098159509,0.0278061224489796,0.0672782874617731,1.176,9577.534013605442
EXC,0,0.0110912410277171,-0.0026433330779446,7015477.4,0.2955207750680793,-0.0526729559748427,0.0442600276625171,0.0374999999999971,0.3615,236608.02213001385
OKE,0,0.0172196248602567,0.0002214125701922,3353442.6,0.434084754914636,0.0015932023366966,0.0215623895369388,0.2131147540983592,0.5658,44103.41109932838
CRM,0,0.0123562499099732,0.000483445330553,4274728.55,0.2764989109980281,0.0082455336692624,0.0316219900045434,0.3563218390804579,1.1005,41030.16810540664
LEN,0,0.0244230711550612,-0.0042234942874415,5211841.5,0.3727210043734021,-0.0863956802159892,0.0494992612050566,0.1741293532338303,0.6091,138143.8680019701
BXP,0,0.0162009420954838,-0.0040471574782766,953167.35,0.3978690163982927,-0.0802232854864433,0.0173833882434542,0.1895261845386572,1.1534,8045.534940176868
FTI,0,0.0243432595547831,-0.0027355191374503,3940399.7,0.3622337343923045,-0.0586781964175417,0.056758530183727,0.0404624277456648,0.3048,225195.73490813648
GPC,0,0.0122771567300559,0.0002329942305216,906403.6,0.4012406017151326,0.0032339565437088,0.0267956079379469,0.0375939849624039,0.9927,10332.990833081496
BMY,0,0.0188448790929198,0.0007974942667062,9209739.65,0.5123274137082284,0.0126111560226354,0.0394379690244292,0.94331983805668,0.6263000000000001,194421.09212837295
HCN,0,0.0154345502752966,-0.003967645952859,2987541.2,0.2380323549621532,-0.0785400032589213,0.0295313881520778,0.0718562874251481,0.5655,57289.37223695845
WYNN,-1,0.0468366167949628,0.005153382801546,7320877.2,0.9767611053013288,0.085189718482252,0.0403225806451613,0.6111888111888113,1.7732,88652.85923753666
ECL,0,0.0115508916597887,-0.001247214068255,1510861.85,0.3425020165967845,-0.0259037026196399,0.0337289663461539,0.4855233853006687,1.3312,15416.61658653846
ATVI,0,0.0220109786627342,0.0026450407030836,6554183.2,0.2883261354389356,0.0494032331167849,0.0205873884249926,0.0209790209790119,0.6945999999999999,90054.86610999137
MCO,0,0.0200163862115563,0.000783789261728,776660.95,0.4618068995995995,0.0119139123750959,0.0305101911634383,0.3215767634854741,1.5798,6545.38549183441
EIX,0,0.0074005594824979,-0.003078557748378,3909249.4,0.4308703960353172,-0.0602959697732998,0.0237895794940526,0.0985915492957749,0.5969,51557.413302060646
MA,0,0.0137883273170308,0.002907423259524,4101226.3,0.4246379567870731,0.0578683385579936,0.0305814022402656,0.248062015503875,1.6872999999999998,25868.5058969952
HSY,0,0.0172388632410133,-0.0067686049426956,1329052.75,0.5278207837573468,-0.1295482510107224,0.0232229402261712,0.0043478260869587,0.9904,16802.574717285945
CFG,0,0.017541954155614,0.0008783664731306,4984284.15,0.3538977705828745,0.0147092102285586,0.0376895628902764,0.6745562130177527,0.4484,145985.0802854594
PWR,0,0.0198031907460366,-0.0055325443367592,1529926.2,0.3661665890813443,-0.1084368530020703,0.0342525399129172,0.0254237288135602,0.3445,81502.93178519593
UA,0,0.0325177333005359,-0.0068866487242646,4899228.8,0.5401606797407449,-0.1382978723404254,0.039506172839506,0.2083333333333331,0.1215,310712.42798353906
AXP,0,0.0157275450574975,-0.003435146716343,4535406.1,0.4851274574607123,-0.068742538798249,0.015382971904711,0.1388888888888911,0.9361,40559.80130327957
DLR,0,0.0209953855392972,-0.0036742790155543,1680684.15,0.2303888889760921,-0.0748667850799288,0.0267581837381204,0.093276888857001,1.0417,12821.916098684842
SYF,0,0.0195320192642947,-0.0023360824614967,8643245.5,0.3388017805996026,-0.0491886409736307,0.0237333333333333,0.2247191011235985,0.375,214173.14666666667
CME,0,0.0136676187266055,0.002427217034432,1789599.1,0.5694939079440132,0.0478280809801481,0.0322015881948352,0.5980582524271862,1.5993000000000002,17042.205965109733
MSFT,1,0.018673087434071,0.0009479032814428,34701503.8,0.3725498958982335,0.0157560643844933,0.0286798348398615,0.1595330739299602,0.8961,458738.8907488004
AMZN,-1,0.0198765112409411,0.0063615699170278,6301222.75,0.4100390349492588,0.1309810808653308,0.0323550586541311,0.0355584642233831,14.1678,5055.648018746736
PCLN,-1,0.0124773132812849,0.0005379557660431,455884.35,0.2110871016521743,0.0093229471020592,0.0338294346357319,0.7222483906421749,18.8268,260.9211337030191
T,1,0.0181289326364789,-0.0005962530040711,35333803.05,0.3285061072944894,-0.0149373166177647,0.0192255618738153,0.2676056338028134,0.3693,964920.633631194
PCG,0,0.0107949220247468,-0.0062891789844952,6076597.05,0.415435130465072,-0.1195361284567352,0.025709219858156,0.1477832512315256,0.3948,144212.00607902737
ACN,0,0.0118892475930151,-0.0013014103588321,2135660.85,0.3568974520338721,-0.0270287219365358,0.0377699000966807,0.3549488054607521,1.5515,18811.853045439897
LEG,0,0.0169703790640223,-0.0021774552974552,1614859.15,0.5572288583231779,-0.0452554744525547,0.0395369156837047,0.3038674033149191,0.4578,59406.02883355177
EXR,0,0.0117517158594142,-0.0015780317311117,1252305.8,0.6785119363938262,-0.0323667428708939,0.0226311862720715,0.626373626373629,0.8042,13716.973389704051
KSU,0,0.0180571261291784,-0.0013910891174494,1650400.1,0.4675925071159938,-0.0305060197338644,0.0156395891690009,0.3044776119402936,1.071,12388.085901027078
MCK,0,0.0198037668216656,-0.002300749408648,1961244.7,0.2972658758842293,-0.048618027888446,0.0327160897729503,0.3080000000000041,1.5283000000000002,9718.059281554668
TEL,0,0.0119294076213233,0.0004664055870601,2265886.7,0.2914767155992576,0.0079943331309452,0.0319245055717296,0.3742138364779875,0.9961,20046.24033731553
PVH,0,0.0131590300480473,0.0028597555202838,687215.85,0.292783035948808,0.0570274865400964,0.0252664030560955,0.0477453580901873,1.4921,5258.595268413645
CAG,0,0.0116926648911092,-0.0019797602893089,3505541.65,0.2616196697274701,-0.0401176785236694,0.028141543605461,0.23762376237624,0.3589,107880.38450821956
JNJ,0,0.0183339405269143,-0.004445476714234,10104635.35,0.4332262422270216,-0.0882475371166921,0.0158271191599453,0.0336538461538426,1.3141999999999998,80280.10196317152
SYK,0,0.0146682478510125,-0.0021549104606385,1555781.35,0.3610004153910627,-0.0442219181490236,0.022711004099694,0.1146131805157534,1.5367,10463.408602850264
RSG,0,0.0124347371581933,-0.002471507304495,1302023.55,0.5616497687552656,-0.0497205060311857,0.0186532507739937,0.0954356846472987,0.6459999999999999,39102.02786377709
LB,0,0.0230856672891499,0.0020469310673932,3831635.6,0.3024821959642301,0.0365132967496833,0.0464263897373243,0.6622807017543848,0.4911,93403.40052942374
HSIC,0,0.0168185220952789,-0.0001925751710864,1707677.0,0.420386328895381,-0.0065350578624915,0.021789776620529,0.0377358490566051,0.7297,24181.25256954913
ALK,0,0.0270344284071141,-0.0048494074293736,3698644.25,0.557792193711014,-0.0990321223172955,0.0298925735637551,0.619791666666671,0.6423000000000001,31534.469873890703
VFC,0,0.0104883212260762,0.0028281500513648,2672290.45,0.2969240891342661,0.0570077499014843,0.0302597241207903,0.585215605749485,0.8047,44603.243444762025
NWS,0,0.0152888313497753,-0.0027166833977164,372325.3,0.4050769433292017,-0.0550724637681159,0.0245398773006136,0.3750000000000033,0.163,31888.0981595092
PKG,0,0.0142434425774346,-0.0042905103077615,922666.45,0.5096493155911331,-0.084206411258796,0.0237343123025698,0.0,1.1713,8548.979766071887
CSCO,1,0.0180144190003144,0.000968547032944,28271188.65,0.3481887962509185,0.016376921138826,0.0291522062469013,0.2636054421768722,0.4034,810382.6722855725
CMCSA,1,0.0184456344957107,-0.0004067527531018,27810881.3,0.3487191906468926,-0.0113272592957399,0.0260348692403488,0.7461972639433634,0.4014999999999999,823552.5031133251
VIAB,-1,0.0371381074755461,0.003116158190202,6034083.75,0.4465658473189094,0.0506198347107438,0.0399868895444116,0.0081967213114767,0.3051,225994.88692232053
ED,0,0.0099515187839092,-0.0042382707028001,2505933.5,0.237743329256356,-0.0823070357273503,0.0180706882806271,0.0073529411764743,0.7526,35119.1203826734
UAL,-1,0.0367939671509906,-0.0016644921462853,6941267.2,0.8138648089301763,-0.0455607476635514,0.0432726438188494,0.5692465438602695,0.6536,87130.82925336597
IBM,0,0.0177371609993563,-0.0029868196009728,7178039.9,0.6171369352902988,-0.0609168040041507,0.0133896652583685,0.2766990291262099,1.5385,39968.84627884303
GLW,0,0.0206495038159518,-0.0058169642371808,8163695.25,0.518961451042623,-0.113818722139673,0.0268276324614351,0.2749999999999996,0.2982,386010.8316566063
SYY,0,0.0183337649510215,-0.0022972581722025,2673159.85,0.457946999573262,-0.0480612577386771,0.0275543385247304,0.0186335403726715,0.5843,60910.25158309088
BSX,0,0.0122390342171056,-0.0029458167795355,9079611.2,0.3158122970028074,-0.0586552217453505,0.0151975683890578,0.0250000000000037,0.2632,312184.0045592705
BRK.B,0,0.0188608146650885,-0.0004838688697213,5055784.2,0.4245219883144076,-0.0130529011920008,0.0223586365224334,0.0825892857142869,2.0037000000000003,28737.041473274443
CF,0,0.0266787289991393,-0.0033005534619715,3153461.45,0.4653221061893172,-0.0704026371556393,0.0433130699088146,0.47953216374269,0.3948,82683.81458966566
AVY,0,0.0168834282934666,-0.0016312579354244,748270.55,0.4927796084133709,-0.0347321503658228,0.0228262763547656,0.2137404580152676,1.1478,7428.785502700819
DOV,0,0.0153617570765698,-0.0019099775129965,1348260.65,0.5726062818694942,-0.0396924555502162,0.0225860688550841,0.3212513293158474,0.9992,14786.279023218574
PG,0,0.0132807293186446,-0.0052331656788714,11210632.65,0.3535787749485214,-0.101153212520593,0.0191837732160313,0.0127388535031911,0.8184,144817.2165200391
FLIR,0,0.0147530342244528,-0.0009072774556695,957224.15,0.2514825975738518,-0.0200445434298441,0.0227272727272727,0.2545454545454552,0.484,17882.871900826445
MRK,0,0.0197474293184032,-0.0006329181517222,15702538.4,0.5982651339069949,-0.0161971830985914,0.028990694345025,0.4876543209876545,0.5588000000000001,245033.6972083035
HBAN,0,0.0141077442221565,0.001424737056544,12424829.8,0.4787288015721123,0.0269205515430072,0.020460358056266,0.5937500000000034,0.1564,956333.8235294116
WDC,0,0.0190434041824995,0.0020559285559713,4932904.25,0.3047194663855422,0.0383279583229966,0.0265201290168438,0.2747747747747746,0.8371,44650.91386931072
PRU,0,0.0188131262017174,-0.0032260802677838,2144611.5,0.3297736593067055,-0.065798319327731,0.0252766034001979,0.523131672597864,1.1117,20349.051002968423
CAH,0,0.021467278425419,-0.0012604399884993,3374443.15,0.2631761844240322,-0.0292101341281668,0.0274792754068161,0.3463687150838002,0.6514,52062.92600552656
DRI,0,0.0105581790690086,-0.0011977614884907,1289450.65,0.3271590857082564,-0.0247204841522207,0.0252419015565838,0.5229166666666666,0.9508,12763.420277660918
RHT,0,0.0131441666464135,0.0019257313201735,1681970.55,0.3430992334954463,0.0375352396294804,0.0222808788137567,0.3449477351916402,1.2881,11341.510752270786
CBOE,0,0.0260535505828449,-0.0062595028513339,1396109.8,1.194573359581878,-0.1240538267451639,0.0443416401169641,0.699803149606298,1.14565,36580.17719198708
DISCK,0,0.0310307202546436,0.0038811270967956,3422968.85,0.3377652178689949,0.0707317073170731,0.0674259681093394,0.1148648648648635,0.2195,120766.42369020502
MTD,-1,0.016206018112269,-0.0004949523388551,159737.2,0.2039481815105664,-0.0123540362159417,0.0202504828961306,0.4038461538461538,6.4196,258.622032525391
NAVI,0,0.0246330526336597,0.0021708057135618,3544496.55,0.4069661510607899,0.0384615384615384,0.042022792022792,0.644067796610168,0.1404,304664.10256410256
PNC,0,0.0143701173346105,0.0024741584974169,2570663.5,0.3434389390133435,0.0485725882830469,0.0224516129032259,0.462643678160921,1.55,16100.296774193548
WHR,0,0.0206721243474117,0.0011297465206299,1187701.55,0.4458550661380272,0.018708796103819,0.0290928171641791,0.0100200400801625,1.7152,5028.550606343283
MON,0,0.0065751944317357,0.0004753257396161,3380979.5,0.369653724083245,0.0091350988937311,0.021094593472303,0.5708661417322832,1.2041,32721.87525952994
STI,0,0.0168310064229448,0.0016523870657582,3916436.3,0.2915116737566198,0.0307692307692308,0.0371685263005363,0.4522417153996122,0.6901,92003.564700768
FE,-1,0.0277509889118752,0.0015821186867828,11072808.8,0.6631864345589221,0.0249500998003992,0.018175916910094,0.07142857142857,0.3081,208028.01038623825
KLAC,0,0.0246377828335385,-0.0027950231599127,1494061.7,0.2628279442471087,-0.0598901098901099,0.0327293980128581,0.1755952380952384,1.0266,15888.242743035262
WU,0,0.0150105857863881,-0.0037110752727268,5162077.45,0.3079601659872247,-0.0736692015209125,0.0318111852231914,0.0967741935483848,0.1949,227336.5315546434
DHI,0,0.022227763544037,-0.0063495337761288,5697973.2,0.4542333892188064,-0.123793299261783,0.033700583279326,0.2692307692307699,0.4629,183432.66364225536
CHRW,0,0.0140397104709661,0.0006974722839224,2106034.55,0.6916997354385069,0.0121364530942488,0.0342983688019876,0.6614173228346445,0.9257,22354.369666198552
AEP,0,0.0114468149969268,-0.0044701112991232,4220732.1,0.3305962790325632,-0.0868517993765938,0.0167571761055081,0.0833333333333366,0.6445000000000001,91973.03335919316
ES,0,0.0192664721559293,-0.003939551394167,3432785.15,0.4236322477612764,-0.0791518290708967,0.0233784496396554,0.0075187969924797,0.5689,56886.41237475831
BAC,-1,0.0163085569545757,0.0017229328899325,81784108.25,0.4073104431384291,0.0323752890650809,0.0281599999999999,0.4431818181818193,0.3125,3237776.48
XEC,0,0.015726155291819,-0.0091578662186654,1100395.4,0.2236430084913598,-0.170049369171695,0.0427721650457936,0.0441501103752765,1.0591,13083.769238032291
HCP,0,0.0142750130691299,-0.0022400127453033,4587992.6,0.3315457274669358,-0.0457142857142857,0.0278015397775877,0.2153846153846155,0.2337999999999999,227218.09238665528
AOS,0,0.0159768707918601,-0.0002893537504131,1283348.2,0.7259403892231429,-0.0082226438962682,0.0275829081632652,0.3410404624277441,0.6272,18419.64285714286
OXY,0,0.0165853583628714,-0.0033317499146795,4108542.0,0.282376319282774,-0.0670316464147415,0.0336338915128096,0.0085106382978766,0.6987000000000001,80582.31000429369
MLM,0,0.0195417279961516,-0.0018662550464007,700021.95,0.3975220446839286,-0.0401736765931318,0.0463331048663468,0.9822485207100584,2.1885,5552.912954078136
AEE,0,0.0115310673363044,-0.0036685635610876,1763315.15,0.3275715190140334,-0.0720516399162596,0.0191765369430344,0.3823529411764699,0.5318999999999999,50196.31509682271
TRV,0,0.0165818706635875,0.0036594342627545,2351074.35,0.4036379097987005,0.0729976598475125,0.0279808639369634,0.5481243085587821,1.4213999999999998,21346.53862389194
KMB,0,0.0174730698078814,-0.0017906106671024,3180405.2,0.2590998953107087,-0.0380136986301369,0.0246529013883944,0.0397111913357399,1.1236,21528.212887148453
SRE,0,0.0077955191476905,-0.0016373143085689,2764440.85,0.2197255782030063,-0.0328005946850028,0.0200307426265732,0.5131894484412486,1.0409,37568.03727543472
BAX,0,0.0161764369813608,-0.0027094203104777,3440560.6,0.3250282450471689,-0.0552032285961371,0.0224256292906178,0.047619047619043,0.6555,60165.568268497336
LYB,0,0.0214052671578589,-0.0019449126045764,2483467.55,0.4079320595959999,-0.0423795049934868,0.0365013149542032,0.0173913043478244,1.1027,28690.27840754512
EQR,0,0.0114214767391439,-0.0045356024033032,2270342.85,0.4421536329688862,-0.0880513231756215,0.030249736194161,0.0058139534883709,0.5686,49228.20963770665
APH,0,0.0120837297065789,-0.0013420870657987,1618491.1,0.3059033913193977,-0.0278603678009029,0.0268463978251019,0.345991561181437,0.8828,20185.86316266425
GGP,0,0.0129163729022762,-0.0027258456389061,4980441.8,0.2758802766757919,-0.0546471600688468,0.0432407828857534,0.4105263157894731,0.2196999999999999,259033.5912608102
PAYX,0,0.0142781313786615,-0.0022238035631206,2619861.15,0.4725572545605463,-0.0454143320554408,0.0349969107198023,0.4678465816303985,0.6474,41571.40871177016
UNM,0,0.0178006062853543,-0.0057682731998769,2033516.45,0.4183636962918458,-0.1120084269662921,0.0201660735468563,0.3627450980392146,0.5058,55845.92724396995
PPL,0,0.0111219436657057,-0.0016602690609065,6337604.4,0.1943115694030287,-0.0338333865304819,0.0229600264288074,0.4460431654676239,0.3026999999999999,239524.71093491907
WMB,0,0.0157828685087025,-0.0042258239654,5807973.05,0.3156811680367118,-0.0834097158570118,0.023,0.0,0.3,257246.36666666667
LNT,0,0.0111548378985373,-0.0042830513047407,1983207.35,0.3969744343391012,-0.0833537032510387,0.0183999999999999,0.2173913043478247,0.375,50440.4
BEN,0,0.0206627464648602,-0.0048635311411205,3748126.8,0.394718452572856,-0.0966559780119102,0.0225659229208925,0.0,0.3944,93535.34482758622
SNI,0,0.0066609803498983,0.0008248393819656,981039.7,0.4034298931476686,0.0161985782542827,0.0160550458715596,0.1071428571428607,0.872,9108.727064220184
TSCO,0,0.0228768570282805,-0.0079836568620181,2510424.2,0.6362184389398692,-0.152472009057743,0.0166097669585869,0.4369973190348565,0.6737000000000001,35267.06249072287
ILMN,0,0.0183632147564921,-0.0044863083033859,1021840.85,0.341761578664894,-0.0889621087314663,0.0310578661844483,0.6448326055312946,2.212,5045.302893309223
ABC,0,0.0189909865789204,-0.0015470711708048,1918519.9,0.4572229654107219,-0.033839212469237,0.0450010613457865,0.7358490566037731,0.9422,26634.302695818296
RJF,0,0.0174121970440021,-0.0009935531457986,927048.7,0.3045353666965489,-0.0225442834138487,0.0220757825370676,0.1343283582089529,0.9105,7961.559582646898
L,0,0.0147986994708452,-0.0031930397452083,1481336.0,0.4665701126006332,-0.0639546254645023,0.0218345173422482,0.2488038277511938,0.4785999999999999,45649.477643125785
BF.B,0,0.0144886963818213,-0.0016865455993821,873445.7,0.4596514013781462,-0.0351371386212009,0.031038721573448,0.2128712871287096,0.6507999999999999,14805.777504609712
HPE,0,0.0213782373499115,0.0025577333761706,11566125.7,0.2240960125173333,0.0478114478114478,0.0292416452442159,0.5054945054945064,0.1556,842710.5398457584
TSN,0,0.0127930888206083,-0.0056170573432903,2210160.0,0.4798327368069944,-0.1079504011670314,0.0235759062414825,0.0693641618497058,0.7338,33274.161896974656
REGN,0,0.0234939996703058,-0.0045649999696391,1035253.9,0.4672778221270918,-0.0923369049233689,0.0367233495711425,0.2864583333333362,3.3461000000000003,3056.0054989390637
BHF,0,0.0219063068823961,-0.002012963995124,899498.6,0.3933735176593537,-0.0439150866958353,0.029322033898305,0.2716763005780345,0.59,19038.762711864405
FOXA,0,0.018039036337817,-0.0005051869529222,10719744.9,0.3229139292352578,-0.0131362889983578,0.0393788130892954,0.0492957746478877,0.3606,207772.2407099279
VZ,0,0.0153604455228153,-0.0004710310131489,19810478.6,0.3372265621070462,-0.0116256539430343,0.0280337188786512,0.3566433566433553,0.5101,314969.75102921
LNC,0,0.0205687642800862,-0.0017729750816342,1606828.4,0.3095389822764073,-0.0388099902056807,0.026366068016813,0.3526570048309209,0.7851,22062.57801553942
FBHS,0,0.0204687600833065,-0.0049616720160489,1523345.2,0.6533963380933169,-0.0984072810011375,0.0250788643533123,0.0754716981132057,0.634,51928.84858044164
AON,0,0.0119125216799754,0.0013764359941622,1470477.6,0.4254551873033191,0.0265118317265558,0.023336890786197,0.3658536585365904,1.4055000000000002,13944.74564212024
DWDP,0,0.0213014279829905,-0.0030296824969482,9422553.05,0.4979584057223306,-0.0629147863020972,0.0229461756373938,0.0493827160493815,0.706,158854.77337110482
MKC,0,0.0191089539960886,-5.049227956704372e-05,1376388.1,0.4580142552057701,-0.0044608223429015,0.0227936879018118,0.2692307692307669,1.0266,10079.193454120395
STT,0,0.0194070033790285,0.0012152641226612,2020136.35,0.2327508666964,0.0209072978303746,0.0257921174652241,0.0374531835205971,1.0352,20386.002704791343
XYL,0,0.0154400394073632,0.0017359688792111,1197655.85,0.466053533833972,0.0329496402877698,0.0242373589636438,0.3850574712643699,0.7179000000000001,24361.90277197381
RCL,0,0.0180020289136712,0.0022896582052985,1696201.85,0.4347044965481685,0.043605359317905,0.0227980080921257,0.4641638225256008,1.2852,13707.905384375972
PRGO,0,0.0151236219082907,-0.001750056546059,934168.85,0.2170047075869142,-0.0365477763099956,0.0165676416819013,0.3724137931034421,0.8752,8509.449268738574
TMK,0,0.0131868683216599,-0.0049199885630042,709849.05,0.4180122276391739,-0.0954708374063212,0.0207732949087416,0.3294797687861306,0.8328,11725.384245917388
BHGE,0,0.028111015723768,-0.0093444271815845,5722384.8,0.3090494424591333,-0.1775620896374536,0.0413051023950016,0.1428571428571415,0.2880999999999999,126912.14855952797
ISRG,0,0.0235689835608241,0.0005027121647768,1062526.35,0.3600324049980267,0.0048541247484908,0.0363927614947563,0.2193947730398895,3.9953,1928.8789327459767
GD,0,0.0210049216041425,0.0023661706016208,1952503.65,0.3887649966259799,0.0440547891975907,0.0307280762968133,0.4451173353520045,2.1495,9128.066992323797
INTC,-1,0.0298489290535429,0.0021876727706299,38108413.1,0.3808890133341585,0.0362219165520404,0.0433628318584069,0.4387755102040827,0.452,829832.1681415929
COTY,-1,0.0203501038763986,-0.0079547234927833,5072658.5,0.4772909647280633,-0.1510441962117532,0.0291762013729978,0.6470588235294134,0.1748,766562.528604119
EQIX,0,0.0162844118365549,-0.0032599681620027,719946.4,0.2667935854222428,-0.065573051449625,0.0287504693954187,0.0228571428571406,4.2608,995.4867630491926
NLSN,0,0.0185655699136078,0.0018301465839951,3746570.65,0.3609803204387854,0.0338563170933114,0.031416400425985,0.6864406779661038,0.3756,182779.20660276889
VTR,0,0.0147806909036834,-0.0041549271447972,3015142.7,0.2347135276137464,-0.0818166059975732,0.024542193694544,0.1153846153846145,0.5297,61664.7913913536
AIV,0,0.0132659114358877,-0.0033238132041159,1196337.95,0.3320877912934139,-0.0659838018103858,0.0272889568987503,0.0,0.3921,26578.24534557511
CTSH,0,0.0137144815279973,0.0021321003237545,3909771.7,0.3280959872318905,0.0416553226245576,0.0363303711447987,0.0071942446043151,0.7652,92951.071615264
NTAP,0,0.0193378296872037,-0.001557340065819,2780806.5,0.2510645103683882,-0.0341880341880341,0.0260281103591879,0.2733333333333358,0.5763,41570.69234773555
IVZ,0,0.0188165521457428,-0.0051131956872541,3677745.9,0.3278202556372211,-0.1005376344086022,0.0277943813508666,0.0322580645161302,0.3346,124417.33413030484
FL,0,0.022879304420381,0.0023909362024006,3352917.35,0.2042312181572441,0.043695652173913,0.0322849406373673,0.3935483870967727,0.4800999999999999,67010.85190585295
SNA,0,0.0132989363947504,-0.0034229144289881,645029.65,0.3384392076620354,-0.0678563437010516,0.0260457300606133,0.0483870967741953,1.6663,5192.270299465883
